Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,crossover,crossunder,lowest_MACD,MACD_ratio,lowest_Low,MACD_up,state,screen_passed,marker
2021-05-18,36.08000183105469,36.34000015258789,35.150001525878906,36.16999816894531,35.740516662597656,11517727,-0.43924570973603494,-0.30563917621539116,-0.13360653352064378,False,False,,,,True,"|0,0,0,0|",False,
2021-05-19,36.06999969482422,36.5099983215332,34.948001861572266,36.349998474121094,35.91838073730469,10969427,-0.4188609417876421,-0.32932525404964824,-0.08953568773799386,False,False,,,,True,"|0,0,0,0|",False,
2021-05-20,36.36000061035156,36.77000045776367,36.11000061035156,36.75,36.31363296508789,9213310,-0.37440675801374823,-0.33867035640079934,-0.03573640161294889,False,False,,,,True,"|0,0,0,0|",False,
2021-05-21,36.400001525878906,36.7599983215332,35.939998626708984,36.40999984741211,35.97766876220703,10040880,-0.35659020928963514,-0.34235812853615794,-0.014232080753477205,False,False,,,,True,"|0,0,0,0|",False,
2021-05-24,36.939998626708984,36.939998626708984,35.97800064086914,36.810001373291016,36.3729248046875,7045034,-0.31382343669411483,-0.33651972091583265,0.022696284221717822,True,False,,0.0,,True,"|0,0,0,0|",False,
2021-05-25,36.939998626708984,37.33000183105469,34.82600021362305,35.0099983215332,34.594295501708984,26673648,-0.39070838295775445,-0.3475562701197458,-0.04315211283800863,False,True,,,,False,"|0,0,0,0|",False,
2021-05-26,34.91999816894531,37.0,25.989999771118164,37.0,36.560665130615234,15919722,-0.317386683466907,-0.3414341233559488,0.02404743988904179,True,False,,0.0,,True,"|0,0,0,0|",False,
2021-05-27,36.779998779296875,39.63999938964844,36.709999084472656,39.04999923706055,38.58632278442383,54759412,-0.12341632763209276,-0.2973219858922165,0.17390565826012372,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-05-28,39.61000061035156,41.025001525878906,38.47999954223633,39.95000076293945,39.47563934326172,22743113,0.08747310294531019,-0.21964653857598446,0.3071196415212947,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-01,40.02000045776367,40.220001220703125,38.5099983215332,39.36000061035156,38.892642974853516,12832506,0.21012865809982628,-0.13305254837056607,0.34318120647039235,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-02,39.90999984741211,40.97999954223633,39.479000091552734,40.95000076293945,40.46376419067383,15996562,0.4107841144785809,-0.02363935430015944,0.43442346877874033,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-03,41.130001068115234,41.33000183105469,39.7760009765625,40.47999954223633,39.99934005737305,11218441,0.5294690659878825,0.0875072045416096,0.44196186144627286,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-04,40.5,41.060001373291016,40.06999969482422,40.900001525878906,40.41435623168945,10641077,0.6447296106096232,0.19937430772208847,0.4453553028875347,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-07,40.900001525878906,41.63999938964844,40.25,41.439998626708984,40.94794464111328,8519397,0.7648151032645245,0.3128052909414711,0.45200981232305343,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-08,42.0,42.58000183105469,41.40999984741211,42.2599983215332,41.75820541381836,12603047,0.9075649221862818,0.4320455223794777,0.47551939980680413,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-09,42.5,43.43000030517578,42.09000015258789,43.279998779296875,42.76609420776367,17764375,1.0812279895521328,0.5621336428342373,0.5190943467178956,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-10,43.5,43.68000030517578,42.7400016784668,42.9900016784668,42.47954177856445,24283266,1.1832467451660307,0.6865487864102536,0.49669795875577705,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-06-11,42.540000915527344,44.21799850463867,42.47999954223633,43.81999969482422,43.2996826171875,15065955,1.3094385082932192,0.811281141963981,0.4981573663292381,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-14,43.279998779296875,44.5,43.040000915527344,44.25,43.724578857421875,12375269,1.4242757631856406,0.9340016026658668,0.4902741605197738,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-06-15,44.20000076293945,44.599998474121094,41.31999969482422,41.369998931884766,40.8787727355957,28002096,1.2855292348355647,1.0043628750430325,0.28116635979253224,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-06-16,41.369998931884766,41.880001068115234,38.77000045776367,39.68000030517578,39.20884323120117,22904408,1.0370856851417471,1.0109115878026056,0.026174097339141555,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-06-17,39.40999984741211,41.04999923706055,39.17399978637695,39.70000076293945,39.22860336303711,16506222,0.8323640960126752,0.9751839733918786,-0.14281987737920332,False,True,,,,False,"|0,0,0,0|",False,
2021-06-18,39.720001220703125,40.150001525878906,38.880001068115234,39.380001068115234,38.91240692138672,38139414,0.638718571771463,0.9078635846738224,-0.2691450129023595,False,False,,,,False,"|0,0,0,0|",False,
2021-06-21,38.86000061035156,39.810001373291016,38.095001220703125,39.43000030517578,38.96181106567383,15220961,0.4836508169595959,0.8229934892103484,-0.33934267225075254,False,False,,,,False,"|0,0,0,0|",False,
2021-06-22,39.630001068115234,40.939998626708984,39.459999084472656,39.540000915527344,39.07050704956055,9902261,0.3650751272105808,0.73138603415534,-0.3663109069447592,False,False,,,,False,"|0,0,0,0|",False,
2021-06-23,39.529998779296875,40.119998931884766,39.150001525878906,39.599998474121094,39.129791259765625,9345659,0.27264347675671985,0.6396184632968206,-0.36697498654010074,False,False,,,,False,"|0,0,0,0|",False,
2021-06-24,40.58000183105469,40.58000183105469,38.540000915527344,39.45000076293945,38.98157501220703,8577735,0.18575510921373706,0.548830707776915,-0.36307559856317795,False,False,,,,True,"|0,0,0,0|",False,
2021-06-25,39.72999954223633,39.72999954223633,38.599998474121094,39.310001373291016,38.84323501586914,6870863,0.10491983408294914,0.46003673029404907,-0.35511689621109993,False,False,-0.36697498654010074,0.9676869248206784,25.989999771118164,True,"|0,0,0,0|",False,
2021-06-28,39.29999923706055,39.45000076293945,38.04999923706055,38.099998474121094,37.64760208129883,11753658,-0.05229305358244574,0.35755987631049135,-0.4098529298929371,False,False,-0.4098529298929371,1.0,25.989999771118164,False,"|1,0,0,0|",False,
2021-06-29,38.099998474121094,38.83000183105469,37.15999984741211,37.650001525878906,37.20294952392578,10126995,-0.2093603732875451,0.24416617992203385,-0.4535265532095789,False,False,-0.4535265532095789,1.0,25.989999771118164,False,"|1,0,0,0|",False,
2021-06-30,38.43000030517578,38.43000030517578,37.08000183105469,37.22999954223633,36.787933349609375,17657502,-0.36230791447563604,0.1228631055830497,-0.48517102005868573,False,False,-0.48517102005868573,1.0,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-01,37.40999984741211,38.470001220703125,37.38999938964844,38.369998931884766,37.914398193359375,7739783,-0.3898184088566481,0.020321219783812832,-0.41013962864046094,False,False,-0.48517102005868573,0.8453506324241108,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-02,38.790000915527344,38.900001525878906,38.27000045776367,38.66999816894531,38.21083450317383,5318721,-0.3836586302882523,-0.060478269544708946,-0.3231803607435434,False,False,-0.48517102005868573,0.666116374189975,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-05,38.900001525878906,39.369998931884766,38.630001068115234,39.369998931884766,38.902523040771484,7746024,-0.32010246813693755,-0.11240491864279613,-0.20769754949414143,False,False,-0.48517102005868573,0.4280914170615932,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-06,39.4900016784668,39.93000030517578,38.970001220703125,39.310001373291016,38.84323501586914,9553876,-0.27133442334307745,-0.1441917056691501,-0.12714271767392735,False,False,-0.48517102005868573,0.2620575269696618,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-07,39.5,39.91999816894531,37.880001068115234,38.04999923706055,37.59819793701172,8198282,-0.32823408649033325,-0.18100100270814093,-0.14723308378219233,False,False,-0.48517102005868573,0.303466360716234,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-08,37.459999084472656,38.540000915527344,37.15999984741211,37.380001068115234,36.936153411865234,13072676,-0.421349866757339,-0.22907163312668496,-0.19227823363065402,False,False,-0.48517102005868573,0.39631021986308307,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-09,37.900001525878906,39.08000183105469,37.58700180053711,38.599998474121094,38.141666412353516,16269899,-0.39406535260492603,-0.2620708480028661,-0.13199450460205991,False,False,-0.48517102005868573,0.27205768511502193,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-12,38.7599983215332,38.900001525878906,38.0,38.83000183105469,38.36893844604492,7350237,-0.35017914797366245,-0.2796927092031113,-0.07048643877055116,False,False,-0.48517102005868573,0.1452816344266094,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-13,39.08000183105469,39.220001220703125,37.84000015258789,37.90999984741211,37.459861755371094,8625411,-0.3839486175908533,-0.3005440813451255,-0.0834045362457278,False,False,-0.48517102005868573,0.17190749817587886,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-14,37.88999938964844,38.119998931884766,36.099998474121094,36.099998474121094,35.671348571777344,9718193,-0.5481320658094972,-0.35006204009088876,-0.1980700257186085,False,False,-0.48517102005868573,0.40824784978841105,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-15,36.150001525878906,36.34000015258789,35.22999954223633,35.61000061035156,35.187171936035156,10307477,-0.7089950095394144,-0.4218490536479453,-0.28714595589146913,False,False,-0.48517102005868573,0.5918448217635428,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-16,36.27000045776367,37.189998626708984,35.5099983215332,36.25,35.81957244873047,10498478,-0.7765379579200484,-0.49278716626610264,-0.2837507916539458,False,False,-0.48517102005868573,0.5848469507095119,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-19,36.150001525878906,36.150001525878906,34.220001220703125,34.400001525878906,33.991539001464844,15105263,-0.9663156424797776,-0.5874932158462366,-0.37882242663354104,False,False,-0.48517102005868573,0.780801843003152,25.989999771118164,False,"|1,0,0,0|",False,
2021-07-20,35.22999954223633,35.83000183105469,34.5,35.59000015258789,35.16740798950195,10937295,-1.010112106711098,-0.6720172470127653,-0.33809485969833275,False,False,-0.48517102005868573,0.6968570786800852,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-21,36.40999984741211,37.939998626708984,35.599998474121094,37.75,37.3017578125,7835438,-0.8624254292274998,-0.7100989746433337,-0.15232645458416605,False,False,-0.48517102005868573,0.3139644543603219,25.989999771118164,True,"|1,0,0,0|",False,
2021-07-22,37.77000045776367,38.31999969482422,35.88999938964844,35.93000030517578,35.50336837768555,8118629,-0.8806357078206375,-0.7442063866156154,-0.13642932120502205,False,False,-0.48517102005868573,0.2811984136820862,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-23,36.08000183105469,37.18000030517578,36.0,36.689998626708984,36.25434494018555,6633385,-0.8247803013528383,-0.7603211942589307,-0.06445910709390756,False,False,-0.48517102005868573,0.1328585270532248,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-26,35.7599983215332,37.810001373291016,35.7599983215332,37.619998931884766,37.173301696777344,5301480,-0.6980545359091721,-0.7478678473212201,0.049813311412048034,True,False,-0.48517102005868573,0.0,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-27,38.09000015258789,38.189998626708984,36.65999984741211,37.470001220703125,37.02508544921875,7691382,-0.6026853961046328,-0.7188313285989679,0.11614593249433514,False,False,-0.48517102005868573,0.0,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-28,37.349998474121094,38.63999938964844,37.349998474121094,38.06999969482422,37.61796188354492,5484759,-0.4735829482436955,-0.6697816140416574,0.19619866579796186,False,False,-0.48517102005868573,0.0,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-29,38.25,38.630001068115234,37.119998931884766,38.349998474121094,37.89463424682617,7320171,-0.34485559275598376,-0.6047963689926232,0.25994077623663947,False,False,-0.48517102005868573,0.0,34.220001220703125,True,"|1,0,0,0|",False,
2021-07-30,37.52000045776367,38.33000183105469,36.84000015258789,37.0099983215332,36.57054138183594,10305891,-0.346302513085476,-0.5530975718497051,0.2067950587642291,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-02,37.560001373291016,38.0099983215332,37.06999969482422,37.290000915527344,36.847225189208984,3854093,-0.32127871132677654,-0.5067337811191847,0.1854550697924081,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-03,37.0,37.92399978637695,36.5,37.439998626708984,36.99544143676758,5677487,-0.28610860602049826,-0.4626087319182034,0.17650012589770514,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-04,37.790000915527344,38.0,37.15999984741211,37.5,37.05472946166992,5851065,-0.25052974208059453,-0.42019292304514927,0.16966318096455474,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-05,37.0,38.099998474121094,35.189998626708984,35.709999084472656,35.285980224609375,15623259,-0.3619356498507216,-0.40854146600969804,0.046605816158976465,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-06,35.900001525878906,36.63999938964844,35.21799850463867,36.599998474121094,36.16541290283203,14213620,-0.37439173780076374,-0.4017115192440403,0.02731978144327657,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|1,0,0,0|",False,
2021-08-09,36.310001373291016,36.599998474121094,35.70000076293945,36.25,35.81957244873047,7448023,-0.4076911943903596,-0.40290745443073755,-0.0047837399596220576,False,True,-0.48517102005868573,0.009859904573532488,34.220001220703125,False,"|0,1,0,0|",False,
2021-08-10,35.75,37.209999084472656,35.75,36.81999969482422,36.3828010559082,9166233,-0.3838261095334303,-0.39909118504937596,0.015265075515945636,True,False,-0.48517102005868573,0.0,34.220001220703125,True,"|0,1,0,0|",False,
2021-08-11,36.9900016784668,36.9900016784668,35.849998474121094,36.849998474121094,36.412445068359375,12160201,-0.3583677807964065,-0.390946503512594,0.0325787227161875,False,False,-0.48517102005868573,0.0,34.220001220703125,True,"|0,1,0,0|",False,
2021-08-12,36.630001068115234,36.939998626708984,36.16999816894531,36.45000076293945,36.01719665527344,11713911,-0.366145558217994,-0.38598631411935785,0.01984075590136386,False,False,-0.48517102005868573,0.0,34.220001220703125,False,"|0,1,0,0|",False,
2021-08-13,36.459999084472656,36.849998474121094,35.5,35.97999954223633,35.55277633666992,14767799,-0.4054489860598167,-0.38987884871733464,-0.015570137342482082,False,True,-0.48517102005868573,0.03209205970422293,34.220001220703125,False,"|0,1,0,0|",False,
2021-08-16,35.9900016784668,36.02000045776367,35.2400016784668,35.849998474121094,35.424320220947266,10896986,-0.4419613520513437,-0.40029534983346177,-0.041666002217881914,False,False,-0.48517102005868573,0.08587900038391008,34.220001220703125,False,"|0,1,0,0|",False,
2021-08-17,35.369998931884766,35.68000030517578,33.880001068115234,33.880001068115234,33.47771453857422,14738459,-0.6222893891243615,-0.44469415922378835,-0.17759522990057314,False,False,-0.48517102005868573,0.36604665686563764,33.880001068115234,False,"|0,0,1,0|",False,
2021-08-18,34.029998779296875,34.65999984741211,33.31999969482422,33.90999984741211,33.507354736328125,18568158,-0.754085927474442,-0.5065725145821939,-0.24751341289224815,False,False,-0.48517102005868573,0.5101570428965629,33.31999969482422,False,"|0,0,1,0|",False,
2021-08-19,34.5,34.5,32.22999954223633,32.56999969482422,32.183265686035156,10553025,-0.9554132169336214,-0.5963406570350616,-0.3590725598985598,False,False,-0.48517102005868573,0.7400948223476472,32.22999954223633,False,"|0,0,1,0|",False,
2021-08-20,33.130001068115234,33.58000183105469,32.34000015258789,33.4900016784668,33.09234619140625,10181434,-1.0290068171906768,-0.6828738905950944,-0.34613292659558237,False,False,-0.48517102005868573,0.7134245704817953,32.22999954223633,True,"|0,0,1,0|",False,
2021-08-23,33.900001525878906,34.099998474121094,33.349998474121094,33.5,33.10222244262695,16974615,-1.0741380703694787,-0.7611267276560576,-0.3130113427134211,False,False,-0.48517102005868573,0.645156717471624,32.22999954223633,True,"|0,0,1,0|",False,
2021-08-24,33.86000061035156,34.06999969482422,33.29999923706055,33.84000015258789,33.43818664550781,13217315,-1.0701755504510047,-0.8229364929139806,-0.24723905753702402,False,False,-0.48517102005868573,0.5095915611511963,32.22999954223633,True,"|0,0,1,0|",False,
2021-08-25,33.810001373291016,34.869998931884766,33.70000076293945,34.77000045776367,34.357147216796875,8892096,-0.9808001289842636,-0.8545092204136522,-0.12629090857061143,False,False,-0.41013962864046094,0.30792174116225507,32.22999954223633,True,"|0,0,0,1|",True,28.700000762939453
2021-08-26,35.0,35.29999923706055,34.38999938964844,34.91999816894531,34.50536346435547,5397285,-0.887649835510949,-0.8611373434810793,-0.026512492029869716,False,False,-0.37882242663354104,0.06998659573953084,32.22999954223633,True,"|1,0,0,0|",False,
2021-08-27,35.25,35.95000076293945,35.040000915527344,35.83000183105469,35.40456008911133,8145149,-0.7320566214517044,-0.8353211989257391,0.10326457747403472,True,False,-0.37882242663354104,0.0,32.22999954223633,True,"|1,0,0,0|",False,
2021-08-31,35.650001525878906,36.369998931884766,35.099998474121094,36.34000015258789,35.90850067138672,16502113,-0.5611777237079778,-0.7804925036282377,0.21931477992025994,False,False,-0.37882242663354104,0.0,32.22999954223633,True,"|1,0,0,0|",False,
2021-09-01,36.189998626708984,36.939998626708984,36.189998626708984,36.63999938964844,36.20494079589844,9265587,-0.3969998043731593,-0.7037939634930274,0.30679415911986807,False,False,-0.37882242663354104,0.0,32.22999954223633,True,"|1,0,0,0|",False,
2021-09-02,36.900001525878906,36.900001525878906,35.810001373291016,36.150001525878906,35.720760345458984,5652094,-0.30289375987813116,-0.6236139225323724,0.3207201626542412,False,False,-0.37882242663354104,0.0,32.22999954223633,True,"|1,0,0,0|",False,
2021-09-03,35.59000015258789,36.84000015258789,35.59000015258789,36.09000015258789,35.66147232055664,7237918,-0.23049429281157074,-0.5449899964017616,0.31449570359019086,False,False,-0.37882242663354104,0.0,32.22999954223633,False,"|1,0,0,0|",False,
2021-09-06,36.099998474121094,36.119998931884766,34.65999984741211,34.65999984741211,34.248451232910156,7794207,-0.28511473788840647,-0.4930149446004868,0.20790020671208032,False,False,-0.37882242663354104,0.0,32.22999954223633,False,"|1,0,0,0|",False,
2021-09-07,34.7400016784668,35.2130012512207,34.43000030517578,35.02000045776367,34.60417556762695,5607101,-0.2959646890342711,-0.45360489342743066,0.15764020439315957,False,False,-0.37882242663354104,0.0,32.22999954223633,False,"|1,0,0,0|",False,
2021-09-08,35.45000076293945,35.45000076293945,33.41999816894531,33.529998779296875,33.131866455078125,10032014,-0.4198596657865892,-0.44685584789106786,0.026996182104478683,False,False,-0.37882242663354104,0.0,32.22999954223633,False,"|1,0,0,0|",False,
2021-09-09,33.0,33.733001708984375,33.0,33.560001373291016,33.16151428222656,7637047,-0.5097505361072621,-0.459434785546525,-0.05031575056073706,False,True,-0.37882242663354104,0.13282146732408395,32.22999954223633,False,"|0,1,0,0|",False,
2021-09-10,33.5,33.79999923706055,32.619998931884766,32.619998931884766,32.23267364501953,7597109,-0.6493031895583883,-0.4974084663784057,-0.1518947231799826,False,False,-0.37882242663354104,0.4009654986105667,32.22999954223633,False,"|0,1,0,0|",False,
2021-09-13,32.81999969482422,33.56999969482422,32.61000061035156,33.349998474121094,32.954002380371094,5300657,-0.6930407618756576,-0.5365349255021792,-0.15650583637347837,False,False,-0.37882242663354104,0.41313772725730513,32.22999954223633,False,"|0,1,0,0|",False,
2021-09-14,33.849998474121094,34.20000076293945,33.31999969482422,33.400001525878906,33.003414154052734,5789833,-0.715422639524455,-0.5723124683244274,-0.14311017120002756,False,False,-0.3590725598985598,0.3985550197443577,32.22999954223633,True,"|0,1,0,0|",False,
2021-09-15,34.150001525878906,34.150001525878906,32.45000076293945,32.5,32.114097595214844,7382057,-0.7965613143286419,-0.6171622375431142,-0.1793990767855277,False,False,-0.3590725598985598,0.4996178957150305,32.22999954223633,False,"|0,1,0,0|",False,
2021-09-16,33.5,33.5,32.40999984741211,32.869998931884766,32.47970199584961,6588784,-0.8215516949960104,-0.6580401290467044,-0.16351156594930605,False,False,-0.3590725598985598,0.45537193372698564,32.22999954223633,True,"|0,1,0,0|",False,
2021-09-17,32.90999984741211,33.38999938964844,32.790000915527344,33.2599983215332,32.86507034301758,36786149,-0.8006709536436816,-0.6865662939733634,-0.11410465967031813,False,False,-0.3590725598985598,0.3177760497837913,32.22999954223633,True,"|0,1,0,0|",False,
2021-09-20,32.36000061035156,32.790000915527344,31.700000762939453,32.599998474121094,32.21290969848633,13084334,-0.827813738053294,-0.7148157827951039,-0.11299795525819001,False,False,-0.3590725598985598,0.31469393063650597,31.700000762939453,True,"|0,0,0,1|",True,26.700000762939453
2021-09-21,31.809999465942383,33.16999816894531,31.809999465942383,32.54999923706055,32.16350173950195,8206618,-0.8436319529355032,-0.7405790168273823,-0.10305293610812094,False,False,-0.3590725598985598,0.286997525339263,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-22,32.58000183105469,33.91999816894531,32.58000183105469,33.630001068115234,33.23067855834961,9172317,-0.7602876698222261,-0.7445207474268648,-0.01576692239536126,False,False,-0.3590725598985598,0.04391012891604837,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-23,33.04999923706055,33.880001068115234,32.79999923706055,33.220001220703125,32.8255500793457,11737043,-0.719020587307881,-0.7394207154025361,0.02040012809465508,True,False,-0.3590725598985598,0.0,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-24,33.70000076293945,33.70000076293945,32.959999084472656,33.29999923706055,32.904598236083984,4937424,-0.67211494998935,-0.7259595623187757,0.05384461232942572,False,False,-0.3590725598985598,0.0,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-27,33.5,34.8489990234375,33.150001525878906,34.56999969482422,34.15951919555664,8643267,-0.526424400978172,-0.6860525300479913,0.15962812906981927,False,False,-0.3590725598985598,0.0,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-28,34.0,34.619998931884766,33.540000915527344,33.58000183105469,33.181278228759766,10431566,-0.4852335596420332,-0.6458887359646549,0.16065517632262172,False,False,-0.3590725598985598,0.0,31.700000762939453,True,"|1,0,0,0|",False,
2021-09-29,34.45000076293945,34.529998779296875,32.90999984741211,32.90999984741211,32.519229888916016,7050502,-0.5008659733131609,-0.6168841834331171,0.11601821011995628,False,False,-0.3590725598985598,0.0,31.700000762939453,False,"|1,0,0,0|",False,
2021-09-30,32.75,33.220001220703125,31.84000015258789,32.34000015258789,31.95599937438965,16507427,-0.5528651580320059,-0.6040803783524573,0.05121522032045145,False,False,-0.3590725598985598,0.0,31.700000762939453,False,"|1,0,0,0|",False,
2021-10-01,32.18000030517578,33.5,31.65999984741211,33.220001220703125,32.8255500793457,11440189,-0.5171197835614549,-0.5866882593937814,0.0695684758323265,False,False,-0.3590725598985598,0.0,31.65999984741211,True,"|1,0,0,0|",False,
2021-10-04,32.34000015258789,34.290000915527344,32.34000015258789,33.04999923706055,32.65756607055664,8095790,-0.49677968903574055,-0.56870654532178,0.07192685628603945,False,False,-0.3590725598985598,0.0,31.65999984741211,True,"|1,0,0,0|",False,
2021-10-05,33.150001525878906,33.970001220703125,32.83000183105469,33.849998474121094,33.44806671142578,8621185,-0.41137623308411975,-0.5372404828736973,0.12586424978957755,False,False,-0.3590725598985598,0.0,31.65999984741211,True,"|1,0,0,0|",False,
2021-10-06,33.29999923706055,34.0099983215332,32.720001220703125,33.20000076293945,32.8057861328125,6867766,-0.39161964008812333,-0.5081163143161749,0.11649667422805154,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-07,33.72999954223633,34.20000076293945,32.72999954223633,33.2400016784668,32.84531021118164,11364415,-0.3684873836237159,-0.4801905281773704,0.11170314455365449,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-08,33.869998931884766,33.900001525878906,32.77000045776367,32.97999954223633,32.58839797973633,6324001,-0.3669024001879677,-0.45753290257928686,0.09063050239131915,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-11,33.0,33.220001220703125,32.106998443603516,32.56999969482422,32.183265686035156,11060539,-0.39418147951909077,-0.44486261796715687,0.0506811384480661,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-12,32.959999084472656,33.349998474121094,32.25299835205078,33.349998474121094,32.954002380371094,8483896,-0.34884729874042364,-0.42565955412170015,0.0768122553812765,False,False,-0.3590725598985598,0.0,31.65999984741211,True,"|1,0,0,0|",False,
2021-10-13,33.130001068115234,34.25,32.61000061035156,32.66999816894531,32.28207778930664,12982888,-0.3635924266177497,-0.41324612862085314,0.04965370200310343,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-14,32.88999938964844,33.18000030517578,32.41999816894531,32.779998779296875,32.39077377319336,8606669,-0.3622272360980432,-0.4030423501162537,0.04081511401821053,False,False,-0.3590725598985598,0.0,31.65999984741211,False,"|1,0,0,0|",False,
2021-10-15,32.959999084472656,33.560001373291016,32.72999954223633,33.560001373291016,33.16151428222656,12084588,-0.294813289500226,-0.3813965379929846,0.08658324849275861,False,False,-0.34613292659558237,0.0,31.65999984741211,True,"|1,0,0,0|",False,
