Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,crossover,crossunder,lowest_MACD,MACD_ratio,lowest_Low,MACD_up,state,screen_passed,marker
2021-05-06,778.4000244140625,784.5999755859375,769.9359741210938,779.7999877929688,738.3903198242188,2656015,0.0,0.0,0.0,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-05-07,783.2000122070312,788.0,772.7999877929688,780.5999755859375,739.1478271484375,3754798,0.01794844407288565,0.009971357818269804,0.007977086254615845,True,False,,0.0,,True,"|0,0,0,0|",False,
2021-05-10,784.7999877929688,790.8740234375,777.0,781.2000122070312,739.7160034179688,4145299,0.04147697999462707,0.022883498054481796,0.018593481940145276,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-05-11,770.0,778.5999755859375,735.4500122070312,753.7999877929688,713.77099609375,3041297,-0.938105721441957,-0.3026548554334717,-0.6354508660084853,False,True,,,,False,"|0,0,0,0|",False,
2021-05-12,753.2000122070312,766.4000244140625,751.5999755859375,753.2000122070312,713.202880859375,2354983,-1.474521231692961,-0.6512586084854377,-0.8232626232075233,False,False,,,,False,"|0,0,0,0|",False,
2021-05-13,746.4000244140625,754.4000244140625,734.5999755859375,752.4000244140625,712.4453735351562,1974743,-1.803471549258802,-0.9635723772352653,-0.8398991720235367,False,False,,,,False,"|0,0,0,0|",False,
2021-05-14,762.0,768.7999877929688,756.7999877929688,768.7999877929688,727.9744262695312,1526736,-1.240420445724908,-1.033635237735592,-0.206785207989316,False,False,,,,True,"|0,0,0,0|",False,
2021-05-17,771.7999877929688,777.0,758.2000122070312,759.4000244140625,719.0736694335938,1664531,-1.2899935419801523,-1.0952429590645396,-0.19475058291561265,False,False,,,,True,"|0,0,0,0|",False,
2021-05-18,766.2000122070312,766.4099731445312,757.0,757.5999755859375,717.369140625,3863680,-1.3940011515020387,-1.1642575836646374,-0.22974356783740135,False,False,,,,False,"|0,0,0,0|",False,
2021-05-19,750.2000122070312,754.2000122070312,736.5999755859375,750.5999755859375,710.7409057617188,1554304,-1.808065633028491,-1.3085079597281168,-0.49955767330037415,False,False,,,,False,"|0,0,0,0|",False,
2021-05-20,759.5999755859375,761.0,743.5999755859375,757.5999755859375,717.369140625,2329123,-1.708989562222996,-1.3961310460277203,-0.3128585161952757,False,False,,,,True,"|0,0,0,0|",False,
2021-05-21,759.4000244140625,760.7059936523438,748.4000244140625,754.4000244140625,714.3391723632812,4107170,-1.7888778780858274,-1.4804765943876468,-0.30840128369818065,False,False,,,,True,"|0,0,0,0|",False,
2021-05-24,755.5999755859375,758.0,742.4000244140625,752.0,712.0665893554688,1606397,-1.9599680046432013,-1.58195363578732,-0.37801436885588124,False,False,,,,False,"|0,0,0,0|",False,
2021-05-25,753.5999755859375,755.2000122070312,744.5999755859375,750.5999755859375,710.7409057617188,1231792,-2.1437154046550404,-1.699474616973749,-0.4442407876812915,False,False,,,,False,"|0,0,0,0|",False,
2021-05-26,744.4000244140625,764.7999877929688,744.4000244140625,758.4000244140625,718.1267700195312,1645531,-1.7920692757818415,-1.7186688870766413,-0.07340038870520016,False,False,,,,True,"|0,0,0,0|",False,
2021-05-27,756.7999877929688,760.7999877929688,736.5999755859375,739.2000122070312,699.9462890625,5243820,-2.667192403320996,-1.9138679556536786,-0.7533244476673175,False,False,,,,False,"|0,0,0,0|",False,
2021-05-28,739.4000244140625,766.5999755859375,737.5999755859375,756.4000244140625,716.2329711914062,3870620,-2.237081098378667,-1.9799997395860522,-0.2570813587926146,False,False,,,,True,"|0,0,0,0|",False,
2021-06-01,757.4000244140625,776.1079711914062,757.4000244140625,774.0,732.8983154296875,2222733,-0.7705464376250575,-1.7336716263988097,0.9631251887737522,True,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-02,774.0,778.5999755859375,765.5999755859375,773.0,731.951416015625,1621084,0.30172287188884184,-1.3206403182761481,1.62236319016499,False,False,,0.0,,True,"|0,0,0,0|",False,
2021-06-03,771.5999755859375,774.2000122070312,754.4000244140625,760.0,719.6417846679688,1856826,0.2771339277177276,-0.9973582809484912,1.274492208666219,False,False,,0.0,,False,"|0,0,0,0|",False,
2021-06-04,761.7999877929688,763.7999877929688,753.4000244140625,755.7999877929688,715.664794921875,1206555,-0.02305551263077632,-0.8006837246823221,0.7776282120515458,False,False,,0.0,,False,"|0,0,0,0|",False,
