Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,lowestMACD100,condition1
2021-05-25,607.3099975585938,613.989990234375,595.7100219726562,604.6900024414062,604.6900024414062,28005900,-14.409744787218642,-15.498734571096703,1.088989783878061,,False
2021-05-26,607.5599975585938,626.1699829101562,601.5,619.1300048828125,619.1300048828125,28639300,-11.869623374461412,-14.768602392106988,2.8989790176455763,,False
2021-05-27,620.239990234375,631.1300048828125,616.2100219726562,630.8499755859375,630.8499755859375,26370600,-8.950955806540605,-13.599552392458575,4.64859658591797,,False
2021-05-28,628.5,635.5900268554688,622.3800048828125,625.219970703125,625.219970703125,22737000,-6.967364020753166,-12.26808457492185,5.300720554168684,,False
2021-06-01,627.7999877929688,633.7999877929688,620.5499877929688,623.9000244140625,623.9000244140625,18084900,-5.4342682423312,-10.897177997509436,5.462909755178236,,False
2021-06-02,620.1300048828125,623.3599853515625,599.1400146484375,605.1199951171875,605.1199951171875,23302800,-5.507437573522566,-9.816617277203182,4.309179703680616,,False
2021-06-03,601.7999877929688,604.5499877929688,571.219970703125,572.8400268554688,572.8400268554688,30111900,-7.8084665393639625,-9.414208758357793,1.6057422189938304,,False
2021-06-04,579.7100219726562,600.6099853515625,577.2000122070312,599.0499877929688,599.0499877929688,24036900,-7.62361143253861,-9.055534271308222,1.4319228387696121,,False
2021-06-07,591.8300170898438,610.0,582.8800048828125,605.1300048828125,605.1300048828125,22543700,-6.9492278257773705,-8.633750839604037,1.6845230138266665,,False
2021-06-08,623.010009765625,623.0900268554688,595.5,603.5900268554688,603.5900268554688,26053400,-6.454629636469349,-8.197494551676126,1.742864915206777,,False
2021-06-09,602.1699829101562,611.7899780273438,597.6300048828125,598.780029296875,598.780029296875,16584600,-6.347575327573054,-7.82721734302689,1.4796420154538357,,False
2021-06-10,603.8800048828125,616.5900268554688,600.5,610.1199951171875,610.1199951171875,23919600,-5.3508330439890415,-7.331626365119014,1.9807933211299726,,False
2021-06-11,610.22998046875,612.5599975585938,601.52001953125,609.8900146484375,609.8900146484375,16205300,-4.526919447077944,-6.770400406141295,2.2434809590633513,,False
2021-06-14,612.22998046875,625.489990234375,609.1799926757812,617.6900024414062,617.6900024414062,20424000,-3.2466198705831175,-6.0653582999739575,2.81873842939084,,False
2021-06-15,616.6900024414062,616.7899780273438,598.22998046875,599.3599853515625,599.3599853515625,17764100,-3.5861843313583677,-5.5693625464262775,1.9831782150679098,,False
2021-06-16,597.5399780273438,608.5,593.5,604.8699951171875,604.8699951171875,22144100,-3.39441629919736,-5.1342603379889935,1.7398440387916336,,False
2021-06-17,601.8900146484375,621.469970703125,601.3400268554688,616.5999755859375,616.5999755859375,22701400,-2.315749340786965,-4.570441037861355,2.2546916970743895,,False
2021-06-18,613.3699951171875,628.3499755859375,611.7999877929688,623.3099975585938,623.3099975585938,24560900,-0.9341711483815516,-3.8430662040913344,2.908895055709783,,False
2021-06-21,624.47998046875,631.3900146484375,608.8800048828125,620.8300170898438,620.8300170898438,24812700,-0.03152161679997789,-3.0806559449269875,3.0491343281270096,,False
2021-06-22,618.25,628.5700073242188,615.5,623.7100219726562,623.7100219726562,19158900,0.8961459788846469,-2.2852109739466986,3.1813569528313455,,False
2021-06-23,632.0,657.2000122070312,630.0399780273438,656.5700073242188,656.5700073242188,31099200,4.137956619681972,-1.000468161389679,5.1384247810716515,,False
2021-06-24,674.989990234375,697.6199951171875,667.6099853515625,679.8200073242188,679.8200073242188,45982400,8.420757327835872,0.883905180259603,7.536852147576269,,False
2021-06-25,689.5800170898438,693.8099975585938,668.7000122070312,671.8699951171875,671.8699951171875,32496700,11.063336220365954,2.9199022385045565,8.143433981861397,,False
2021-06-28,671.6400146484375,694.7000122070312,670.3200073242188,688.719970703125,688.719970703125,21628200,14.311102972840786,5.198241621047674,9.11286135179311,,False
2021-06-29,684.6500244140625,687.510009765625,675.8900146484375,680.760009765625,680.760009765625,17381300,16.072639467166255,7.373196976404511,8.699442490761744,,False
2021-06-30,679.77001953125,692.8099975585938,678.1400146484375,679.7000122070312,679.7000122070312,18924900,17.185776546913758,9.335767598990596,7.850008947923161,,False
2021-07-01,683.9199829101562,687.989990234375,672.7999877929688,677.9199829101562,677.9199829101562,18634500,17.72222976338014,11.01309743757385,6.7091323258062925,,False
2021-07-02,678.97998046875,700.0,673.260009765625,678.9000244140625,678.9000244140625,27054500,18.016221262917043,12.4137471910691,5.602474071847942,,False
2021-07-06,681.7100219726562,684.0,651.4000244140625,659.5800170898438,659.5800170898438,23284500,16.529788522981107,13.23696720684018,3.2928213161409268,,False
2021-07-07,664.27001953125,665.7000122070312,638.3200073242188,644.6500244140625,644.6500244140625,18792000,14.007440072574468,13.391063539456121,0.6163765331183466,,False
2021-07-08,628.3699951171875,654.4299926757812,620.4600219726562,652.8099975585938,652.8099975585938,22773300,12.511608885055466,13.215171001905794,-0.7035621168503283,,False
2021-07-09,653.1799926757812,658.9099731445312,644.6900024414062,656.9500122070312,656.9500122070312,18140500,11.522076910905298,12.876549709227827,-1.3544727983225293,,False
2021-07-12,662.2000122070312,687.239990234375,662.1599731445312,685.7000122070312,685.7000122070312,25927000,12.875439683003947,12.876327702685202,-0.0008880196812555141,,False
2021-07-13,686.3200073242188,693.280029296875,666.2999877929688,668.5399780273438,668.5399780273438,20966100,12.43805657941175,12.788673068086856,-0.3506164886751062,,False
2021-07-14,670.75,678.6099853515625,652.8400268554688,653.3800048828125,653.3800048828125,21641200,10.759162440820319,12.382769423967716,-1.623606983147397,,False
2021-07-15,658.3900146484375,666.1400146484375,637.8800048828125,650.5999755859375,650.5999755859375,20209600,9.101970343122957,11.72660764380462,-2.6246373006816626,,False
2021-07-16,654.6799926757812,656.7000122070312,642.2000122070312,644.219970703125,644.219970703125,16371000,7.196400275336487,10.820564000567487,-3.624163725231,,False
2021-07-19,629.8900146484375,647.2000122070312,621.2899780273438,646.219970703125,646.219970703125,21297100,5.7794694657011405,9.812343162226796,-4.032873696525655,,False
2021-07-20,651.989990234375,662.3900146484375,640.5,660.5,660.5,15487100,5.732219400613076,8.996317159347841,-3.2640977587347653,,False
2021-07-21,659.6099853515625,664.8599853515625,650.2899780273438,655.2899780273438,655.2899780273438,13953300,5.217708269419518,8.240594454848837,-3.0228861854293196,,False
2021-07-22,656.4400024414062,662.1699829101562,644.5999755859375,649.260009765625,649.260009765625,15105700,4.277871472473748,7.448049081047579,-3.1701776085738302,,False
2021-07-23,646.3599853515625,648.7999877929688,637.2999877929688,643.3800048828125,643.3800048828125,14604900,3.0271566906641283,6.563869909210561,-3.5367132185464323,,False
2021-07-26,650.969970703125,668.2000122070312,647.1099853515625,657.6199951171875,657.6199951171875,25336600,3.1410995798539716,5.879315413637421,-2.7382158337834497,,False
2021-07-27,663.4000244140625,666.5,627.239990234375,644.780029296875,644.780029296875,32813300,2.176658619583918,5.13878368295528,-2.962125063371362,,False
2021-07-28,647.0,654.969970703125,639.4000244140625,646.97998046875,646.97998046875,16006600,1.5707539607883518,4.425177451841645,-2.854423491053293,,False
2021-07-29,649.7899780273438,683.6900024414062,648.7999877929688,677.3499755859375,677.3499755859375,30394600,3.4878648557613587,4.237714872377437,-0.7498500166160786,,False
2021-07-30,671.760009765625,697.530029296875,669.0,687.2000122070312,687.2000122070312,29656400,5.731855600233757,4.536543094780452,1.1953125054533054,,False
2021-08-02,700.0,726.9400024414062,698.4000244140625,709.6699829101562,709.6699829101562,33615800,9.20873658806147,5.470981985639587,3.737754602421883,,False
2021-08-03,719.0,722.6500244140625,701.010009765625,709.739990234375,709.739990234375,21620300,11.833178442150256,6.74342148632222,5.089756955828036,,False
2021-08-04,711.0,724.9000244140625,708.9299926757812,710.9199829101562,710.9199829101562,17002600,13.848079575302108,8.164353291170178,5.6837262841319305,,False
2021-08-05,716.0,720.9500122070312,711.4099731445312,714.6300048828125,714.6300048828125,12919600,15.563600618325381,9.644202912447572,5.91939770587781,,False
2021-08-06,711.9000244140625,716.3300170898438,697.6300048828125,699.0999755859375,699.0999755859375,15623000,15.495467456217398,10.814455919795156,4.6810115364222415,,False
2021-08-09,710.1699829101562,719.030029296875,705.1300048828125,713.760009765625,713.760009765625,14715300,16.43122094314822,11.937809000179616,4.493411942968603,,False
2021-08-10,713.989990234375,716.5900268554688,701.8800048828125,709.989990234375,709.989990234375,13432300,16.677122829056202,12.885671817063592,3.79145101199261,,False
2021-08-11,712.7100219726562,715.1799926757812,704.2100219726562,707.8200073242188,707.8200073242188,9800600,16.50699888578913,13.609937262050554,2.8970616237385762,,False
2021-08-12,706.3400268554688,722.7999877929688,699.4000244140625,722.25,722.25,17459100,17.333781593936692,14.354706154128811,2.9790754398078807,,False
2021-08-13,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,717.1699829101562,16731500,17.379603905017802,14.95968572100827,2.419918184009532,,False
2021-08-16,705.0700073242188,709.5,676.4000244140625,686.1699829101562,686.1699829101562,22677400,14.749700781483625,14.917688732175812,-0.16798795069218642,,False
2021-08-17,672.6599731445312,674.5800170898438,648.8400268554688,665.7100219726562,665.7100219726562,23721300,10.892227066484338,14.112596384812768,-3.22036931832843,,False
2021-08-18,669.75,695.77001953125,669.3499755859375,688.989990234375,688.989990234375,20349400,9.599604275876231,13.209997950267432,-3.610393674391201,,False
2021-08-19,678.2100219726562,686.5499877929688,667.5900268554688,673.469970703125,673.469970703125,14313500,7.241486294578863,12.016295605631544,-4.774809311052682,,False
2021-08-20,682.8499755859375,692.1300048828125,673.7000122070312,680.260009765625,680.260009765625,14841900,5.8522600912042435,10.783488491593795,-4.931228400389552,,False
2021-08-23,685.4400024414062,712.1300048828125,680.75,706.2999877929688,706.2999877929688,20264900,6.771405299340358,9.981071847336015,-3.2096665479956563,,False
2021-08-24,710.6799926757812,715.219970703125,702.6400146484375,708.489990234375,708.489990234375,13083100,7.588803889879614,9.502618253074678,-1.9138143631950637,,False
2021-08-25,707.030029296875,716.969970703125,704.0,711.2000122070312,711.2000122070312,12645600,8.358621917653863,9.273818984930788,-0.9151970672769245,,False
2021-08-26,708.3099975585938,715.4000244140625,697.6199951171875,701.1599731445312,701.1599731445312,13214300,8.06647897992707,9.032350983035322,-0.9658720031082524,,False
2021-08-27,705.0,715.0,702.0999755859375,711.9199829101562,711.9199829101562,13833800,8.60308929543362,8.946498645260492,-0.34340934982687266,,False
2021-08-30,714.719970703125,731.0,712.72998046875,730.9099731445312,730.9099731445312,18604200,10.438827951500002,9.244964507216183,1.193863444283819,,False
2021-08-31,733.0,740.3900146484375,726.4400024414062,735.719970703125,735.719970703125,20855400,12.14144266894391,9.824260140660732,2.317182528283178,,False
2021-09-01,734.0800170898438,741.989990234375,731.27001953125,734.0900268554688,734.0900268554688,13204300,13.207088100214833,10.500825733598381,2.7062623666164516,,False
2021-09-02,734.5,740.969970703125,730.5399780273438,732.3900146484375,732.3900146484375,12777300,13.755952207863402,11.15185102924184,2.604101178621562,,False
2021-09-03,732.25,734.0,724.2000122070312,733.5700073242188,733.5700073242188,15246100,14.123250811389312,11.746130986248579,2.377119825140733,,False
2021-09-07,740.0,760.2000122070312,739.260009765625,752.9199829101562,752.9199829101562,20039800,15.792605120104895,12.555425813648718,3.237179306456177,,False
2021-09-08,761.5800170898438,764.4500122070312,740.77001953125,753.8699951171875,753.8699951171875,18793000,16.99623977177805,13.443588605826713,3.552651165951337,,False
2021-09-09,753.4099731445312,762.0999755859375,751.6300048828125,754.8599853515625,754.8599853515625,14077700,17.824472083882938,14.319765301873703,3.504706782009235,,False
2021-09-10,759.5999755859375,762.6099853515625,734.52001953125,736.27001953125,736.27001953125,15184200,16.788050607547916,14.81342236320495,1.9746282443429664,,False
2021-09-13,740.2100219726562,744.780029296875,708.8499755859375,743.0,743.0,22952500,16.321312710297093,15.115000432719365,1.2063122775777284,,False
2021-09-14,742.5700073242188,754.469970703125,736.4000244140625,744.489990234375,744.489990234375,18524900,15.888430809344413,15.269686508083764,0.6187443012606497,,False
2021-09-15,745.0,756.8599853515625,738.3599853515625,755.8300170898438,755.8300170898438,15357700,16.272438608290827,15.470236928166027,0.8022016801247993,-6.859567592175213,False
2021-09-16,752.8300170898438,758.9099731445312,747.6099853515625,756.989990234375,756.989990234375,13923400,16.480342490665294,15.672258040698802,0.8080844499664916,-6.859567592175213,False
2021-09-17,757.1500244140625,761.0399780273438,750.0,759.489990234375,759.489990234375,28204200,16.654766158337566,15.868759664252172,0.7860064940853935,-6.859567592175213,False
2021-09-20,734.5599975585938,742.0,718.6199951171875,730.1699829101562,730.1699829101562,24757700,14.263479952278203,15.547703721823895,-1.284223769545692,-6.859567592175213,False
2021-09-21,734.7899780273438,744.739990234375,730.4400024414062,739.3800048828125,739.3800048828125,16330700,12.961892328497925,15.030541443115553,-2.068649114617628,-6.859567592175213,False
2021-09-22,743.530029296875,753.6699829101562,739.1199951171875,751.9400024414062,751.9400024414062,15126300,12.796062225062315,14.583645599475075,-1.78758337441276,-6.859567592175213,False
2021-09-23,755.0,758.2000122070312,747.9199829101562,753.6400146484375,753.6400146484375,11947500,12.655885849065953,14.19809364937266,-1.5422078003067075,-6.859567592175213,False
2021-09-24,745.8900146484375,774.7999877929688,744.5599975585938,774.3900146484375,774.3900146484375,21373000,14.056691902758985,14.169813300048716,-0.11312139728973136,-6.859567592175213,False
2021-09-27,773.1199951171875,799.0,769.3099975585938,791.3599853515625,791.3599853515625,28070700,16.347411173702085,14.605332874794273,1.7420782989078116,-6.859567592175213,False
2021-09-28,787.2000122070312,795.6400146484375,766.1799926757812,777.5599975585938,777.5599975585938,25381400,16.855206376911724,15.055307575230067,1.7998988016816568,-6.859567592175213,False
2021-09-29,779.7999877929688,793.5,770.6799926757812,781.3099975585938,781.3099975585938,20942900,17.36004916807633,15.5162558938094,1.843793274266929,-6.859567592175213,False
2021-09-30,781.0,789.1300048828125,775.0,775.47998046875,775.47998046875,17956000,17.09275080052089,15.831554875157215,1.2611959253636744,-6.859567592175213,False
2021-10-01,778.4000244140625,780.780029296875,763.5900268554688,775.219970703125,775.219970703125,17031400,16.66779691597128,15.998803283322369,0.6689936326489114,-6.859567592175213,False
2021-10-04,796.5,806.969970703125,776.1199951171875,781.530029296875,781.530029296875,30483300,16.648193666914267,16.1286813600422,0.5195123068720662,-6.859567592175213,False
2021-10-05,784.7999877929688,797.3099975585938,774.2000122070312,780.5900268554688,780.5900268554688,18432600,16.36813240559775,16.17657156915374,0.19156083644400823,-6.361024579342047,False
2021-10-06,776.2000122070312,786.6599731445312,773.219970703125,782.75,782.75,14632800,16.134458721968144,16.16814899971656,-0.033690277748416264,-6.2172624344131435,False
2021-10-07,785.4600219726562,805.0,783.3800048828125,793.6099853515625,793.6099853515625,19195800,16.633726043852334,16.26126440854425,0.37246163530808474,-5.612724503591034,False
2021-10-08,796.2100219726562,796.3800048828125,780.9099731445312,785.489990234375,785.489990234375,16738600,16.18765266878063,16.24654206059146,-0.05888939181082975,-5.527105437932601,False
2021-10-11,787.6500244140625,801.239990234375,785.5,791.9400024414062,791.9400024414062,14200300,16.168164145287165,16.230866477530544,-0.06270233224337929,-4.931228400389552,False
2021-10-12,800.9299926757812,812.3200073242188,796.5700073242188,805.719970703125,805.719970703125,22020000,17.06778906016723,16.398250994058372,0.6695380661088564,-4.931228400389552,False
2021-10-13,810.469970703125,815.4099731445312,805.780029296875,811.0800170898438,811.0800170898438,14120100,18.005658294408136,16.719732454129076,1.2859258402790594,-4.931228400389552,False
2021-10-14,815.489990234375,820.25,813.3499755859375,818.3200073242188,818.3200073242188,12247200,19.112760476479707,17.1983380586001,1.9144224178796065,-4.931228400389552,False
2021-10-15,823.739990234375,843.2100219726562,822.3499755859375,843.030029296875,843.030029296875,18924600,21.733352138534883,18.105340874588418,3.6280112639464654,-4.931228400389552,False
2021-10-18,851.7899780273438,875.260009765625,851.469970703125,870.1099853515625,870.1099853515625,24207200,25.69891298775144,19.624055297222846,6.074857690528596,-4.931228400389552,False
2021-10-19,877.530029296875,877.9500122070312,862.510009765625,864.27001953125,864.27001953125,17381100,28.047127694117535,21.308669776603406,6.738457917514129,-4.931228400389552,False
2021-10-20,865.3499755859375,869.489990234375,857.3800048828125,865.7999877929688,865.7999877929688,14032100,29.68930820065566,22.984797461415145,6.704510739240515,-4.931228400389552,False
2021-10-21,856.0,900.0,855.5,894.0,894.0,31481500,32.88701829072181,24.965241627277695,7.921776663444117,-4.931228400389552,False
2021-10-22,895.5,910.0,890.9600219726562,909.6799926757812,909.6799926757812,22880800,36.26832044335106,27.225857390493477,9.042463052857581,-4.931228400389552,False
2021-10-25,950.530029296875,1045.02001953125,944.2000122070312,1024.8599853515625,1024.8599853515625,62852100,47.69186758967817,31.31905943033202,16.372808159346146,-4.931228400389552,False
2021-10-26,1024.68994140625,1094.93994140625,1001.4400024414062,1018.4299926757812,1018.4299926757812,62415000,55.58552312075949,36.17235216841904,19.41317095234045,-4.931228400389552,False
2021-10-27,1039.6600341796875,1070.8800048828125,1030.780029296875,1037.8599853515625,1037.8599853515625,38526500,62.68645600444063,41.4751729356247,21.21128306881593,-4.931228400389552,False
2021-10-28,1068.31005859375,1081.0,1054.199951171875,1077.0400390625,1077.0400390625,27213200,70.66083501598473,47.31230535169788,23.34852966428685,-4.931228400389552,False
2021-10-29,1081.8599853515625,1115.2099609375,1073.2099609375,1114.0,1114.0,29918400,79.05157543750897,53.66015936886112,25.39141606864785,-4.931228400389552,False
2021-11-01,1145.0,1209.75,1118.6600341796875,1208.5899658203125,1208.5899658203125,56048700,92.27002397866454,61.3821322908228,30.887891687841737,-4.931228400389552,False
2021-11-02,1159.3599853515625,1208.5899658203125,1146.0,1172.0,1172.0,42737800,98.65607093942504,68.83692002054401,29.81915091888102,-4.931228400389552,False
2021-11-03,1177.3299560546875,1215.3900146484375,1152.6199951171875,1213.8599853515625,1213.8599853515625,34628500,105.87425403233351,76.24438682290253,29.629867209430984,-4.931228400389552,False
2021-11-04,1234.4100341796875,1243.489990234375,1217.0,1229.9100341796875,1229.9100341796875,25397400,111.60328625875161,83.3161667100728,28.287119548678803,-4.931228400389552,False
2021-11-05,1228.0,1239.8699951171875,1208.0,1222.0899658203125,1222.0899658203125,21628800,114.19619759257534,89.49217288657363,24.704024706001718,-4.931228400389552,False
2021-11-08,1149.7900390625,1197.0,1133.0,1162.93994140625,1162.93994140625,33445700,110.20788072885625,93.63531445503031,16.57256627382594,-4.931228400389552,False
2021-11-09,1173.5999755859375,1174.5,1011.52001953125,1023.5,1023.5,59105800,94.70401664408507,93.84905489284127,0.8549617512438061,-4.931228400389552,False
2021-11-10,1010.4099731445312,1078.0999755859375,987.3099975585938,1067.949951171875,1067.949951171875,42802700,85.02366234110787,92.08397638249454,-7.060314041386675,-7.060314041386675,True
2021-11-11,1102.77001953125,1104.969970703125,1054.6800537109375,1063.510009765625,1063.510009765625,22396600,76.11623049424622,88.89042720484481,-12.774196710598588,-12.774196710598588,True
2021-11-12,1047.5,1054.5,1019.2000122070312,1033.4200439453125,1033.4200439453125,25573100,65.86975191292856,84.28629214646149,-18.416540233532928,-18.416540233532928,True
2021-11-15,1017.6300048828125,1031.97998046875,978.5999755859375,1013.3900146484375,1013.3900146484375,34775600,55.49341891414065,78.52771749999724,-23.03429858585659,-23.03429858585659,True
2021-11-16,1003.3099975585938,1057.199951171875,1002.1799926757812,1054.72998046875,1054.72998046875,26542400,50.0291376471655,72.82800152943082,-22.798863882265323,-23.03429858585659,False
2021-11-17,1063.510009765625,1119.6400146484375,1055.5,1089.010009765625,1089.010009765625,31445400,47.91242555523422,67.84488633459145,-19.93246077935723,-23.03429858585659,False
2021-11-18,1106.550048828125,1112.0,1075.02001953125,1096.3800048828125,1096.3800048828125,20898900,46.295934157168176,63.53509589910677,-17.239161741938595,-23.03429858585659,False
2021-11-19,1098.8699951171875,1138.719970703125,1092.699951171875,1137.06005859375,1137.06005859375,21642300,47.746958208542765,60.37746836099396,-12.630510152451194,-23.03429858585659,False
2021-11-22,1162.3299560546875,1201.949951171875,1132.4300537109375,1156.8699951171875,1156.8699951171875,33072500,49.91993769402802,58.28596222760077,-8.366024533572748,-23.03429858585659,False
2021-11-23,1167.510009765625,1180.5,1062.699951171875,1109.030029296875,1109.030029296875,36171700,47.23726872821294,56.076223527723194,-8.838954799510255,-23.03429858585659,False
2021-11-24,1080.3900146484375,1132.77001953125,1062.0,1116.0,1116.0,22560200,45.15314961712443,53.89160874560344,-8.738459128479015,-23.03429858585659,False
2021-11-26,1099.469970703125,1108.780029296875,1081.0,1081.9200439453125,1081.9200439453125,11680900,40.28712011723292,51.170711019929335,-10.883590902696419,-23.03429858585659,False
2021-11-29,1100.989990234375,1142.6700439453125,1100.18994140625,1136.989990234375,1136.989990234375,19464500,40.40860141903818,49.01828909975111,-8.60968768071293,-23.03429858585659,False
2021-11-30,1144.3699951171875,1168.0,1118.0,1144.760009765625,1144.760009765625,27092000,40.663107838885935,47.34725284757807,-6.684145008692134,-23.03429858585659,False
2021-12-01,1160.699951171875,1172.8399658203125,1090.760009765625,1095.0,1095.0,22816800,36.42967648941067,45.16373757594459,-8.73406108653392,-23.03429858585659,False
2021-12-02,1099.06005859375,1113.0,1056.6500244140625,1084.5999755859375,1084.5999755859375,24371600,31.868105892675885,42.504611239290846,-10.63650534661496,-23.03429858585659,False
2021-12-03,1084.7900390625,1090.5799560546875,1000.2100219726562,1014.969970703125,1014.969970703125,30774000,22.376557625601436,38.47900051655296,-16.102442890951522,-23.03429858585659,False
2021-12-06,1001.510009765625,1021.6400146484375,950.5,1009.010009765625,1009.010009765625,27221000,14.20972021349121,33.62514445594061,-19.415424242449397,-23.03429858585659,False
2021-12-07,1044.199951171875,1057.6700439453125,1026.81005859375,1051.75,1051.75,18694900,11.058708349315339,29.111857234615552,-18.053148885300214,-23.03429858585659,False
2021-12-08,1052.7099609375,1072.3800048828125,1033.0,1068.9599609375,1068.9599609375,13968800,9.83680994200563,25.25684777609357,-15.420037834087939,-23.03429858585659,False
2021-12-09,1060.6400146484375,1062.489990234375,1002.3599853515625,1003.7999877929688,1003.7999877929688,19812800,3.569456801477827,20.91936958117042,-17.349912779692595,-23.03429858585659,False
2021-12-10,1008.75,1020.97998046875,982.530029296875,1017.030029296875,1017.030029296875,19888100,-0.326156106941653,16.670264443548007,-16.99642055048966,-23.03429858585659,False
2021-12-13,1001.0900268554688,1005.0,951.4199829101562,966.4099731445312,966.4099731445312,26198500,-7.4126101842405205,11.8536895179903,-19.26629970223082,-23.03429858585659,False
2021-12-14,945.0,966.4099731445312,930.0,958.510009765625,958.510009765625,23602100,-13.5103952924037,6.7808725559115,-20.2912678483152,-23.03429858585659,False
2021-12-15,953.2100219726562,978.75,928.25,975.989990234375,975.989990234375,25056400,-16.73948724728598,2.0768005952720032,-18.816287842557983,-23.03429858585659,False
2021-12-16,994.5,994.97998046875,921.8499755859375,926.9199829101562,926.9199829101562,27590500,-22.993044459744056,-2.93716841573121,-20.055876044012845,-23.03429858585659,False
2021-12-17,914.77001953125,960.6599731445312,909.0399780273438,932.5700073242188,932.5700073242188,33479100,-27.17981280520746,-7.785697293626463,-19.394115511581,-23.03429858585659,False
2021-12-20,910.7000122070312,921.6900024414062,893.3900146484375,899.9400024414062,899.9400024414062,18826700,-32.753259752293616,-12.779209785359894,-19.97404996693372,-23.03429858585659,False
2021-12-21,916.8699951171875,939.5,886.1199951171875,938.530029296875,938.530029296875,23839300,-33.66826391178665,-16.957020610645248,-16.711243301141405,-23.03429858585659,False
2021-12-22,965.6599731445312,1015.6599731445312,957.0499877929688,1008.8699951171875,1008.8699951171875,31211400,-28.39030978058281,-19.243678444632764,-9.146631335950048,-23.03429858585659,False
2021-12-23,1006.7999877929688,1072.97998046875,997.5599975585938,1067.0,1067.0,30904400,-19.294481808564,-19.253839117419012,-0.04064269114498842,-23.03429858585659,False
2021-12-27,1073.6700439453125,1117.0,1070.719970703125,1093.93994140625,1093.93994140625,23715300,-9.799189516845786,-17.36290919730437,7.563719680458583,-23.03429858585659,False
2021-12-28,1109.489990234375,1119.0,1078.4200439453125,1088.469970703125,1088.469970703125,20108000,-2.684536621279335,-14.42723468209936,11.742698060820025,-23.03429858585659,False
2021-12-29,1098.6400146484375,1104.0,1064.1400146484375,1086.18994140625,1086.18994140625,18718000,2.7383321361878643,-10.994121318441914,13.732453454629779,-23.03429858585659,False
