Date,Open,High,Low,Close,Adj Close,Volume
2021-06-14,198.0,201.24200439453125,192.47900390625,197.8000030517578,185.2030029296875,244920
2021-06-15,195.0,201.0,195.0,195.39999389648438,182.95582580566406,254204
2021-06-16,197.1999969482422,201.0,192.8000030517578,195.1999969482422,182.76856994628906,342589
2021-06-17,190.0,196.60000610351562,190.0,194.8000030517578,182.39404296875,332295
2021-06-18,194.1999969482422,195.8000030517578,190.60000610351562,192.39999389648438,180.1468963623047,809031
2021-06-21,193.0,193.0,189.1199951171875,192.0,179.77236938476562,282740
2021-06-22,194.0,194.8000030517578,191.0,193.0,180.7086639404297,107637
2021-06-23,192.8000030517578,193.97500610351562,191.1929931640625,192.0,179.77236938476562,128958
2021-06-24,192.39999389648438,193.39999389648438,191.0,191.1999969482422,179.0233154296875,395318
2021-06-25,193.8000030517578,194.0,181.1699981689453,193.8000030517578,181.45774841308594,255685
2021-06-28,194.8000030517578,198.1999969482422,191.39999389648438,194.39999389648438,182.01951599121094,244132
2021-06-29,191.1999969482422,196.0,191.1999969482422,194.8000030517578,182.39404296875,271124
2021-06-30,196.8000030517578,197.8000030517578,191.8000030517578,193.0,180.7086639404297,839295
2021-07-01,193.39999389648438,197.89700317382812,191.8000030517578,193.8000030517578,181.45774841308594,746294
2021-07-02,191.1999969482422,197.0,190.1820068359375,196.60000610351562,184.0794219970703,236381
2021-07-05,199.0,199.0,192.1999969482422,195.39999389648438,182.95582580566406,379027
2021-07-06,190.8000030517578,198.52000427246094,190.8000030517578,195.8000030517578,183.3303680419922,249598
2021-07-07,196.60000610351562,198.1999969482422,193.0,198.0,185.3902587890625,254736
2021-07-08,196.60000610351562,198.8000030517578,195.64599609375,196.0,183.5176239013672,211775
2021-07-09,198.60000610351562,198.60000610351562,195.60000610351562,196.39999389648438,183.89215087890625,194466
2021-07-12,198.39999389648438,198.39999389648438,193.75999450683594,195.0,182.58131408691406,264612
2021-07-13,196.8000030517578,197.8000030517578,195.8000030517578,197.8000030517578,185.2030029296875,105457
2021-07-14,197.39999389648438,199.0,195.1219940185547,196.60000610351562,184.0794219970703,96484
2021-07-15,196.8000030517578,197.0,192.39999389648438,194.60000610351562,182.206787109375,212649
2021-07-16,194.60000610351562,197.60000610351562,193.60000610351562,194.39999389648438,182.01951599121094,290017
2021-07-19,192.0,195.0,189.8000030517578,190.39999389648438,178.27426147460938,600360
2021-07-20,194.1999969482422,194.1999969482422,186.60000610351562,189.1999969482422,177.15069580078125,465409
2021-07-21,189.60000610351562,197.0989990234375,187.39999389648438,190.60000610351562,178.46153259277344,231322
