Date,Open,High,Low,Close,Adj Close,Volume
2021-05-11,249.0,253.0,243.61599731445312,244.5,237.30545043945312,291348
2021-05-12,243.5,248.5,243.5,248.5,241.187744140625,384749
2021-05-13,242.5,248.0,242.5,246.0,238.7613067626953,156552
2021-05-14,249.5,252.0,246.83999633789062,250.5,243.12889099121094,220110
2021-05-17,252.5,253.0,249.5,251.0,243.6141815185547,151226
2021-05-18,253.5,256.0,247.5,255.0,247.49647521972656,281274
2021-05-19,252.5,256.0,251.0,255.0,247.49647521972656,274896
2021-05-20,257.5,260.5,255.0,260.0,252.349365234375,207565
2021-05-21,263.0,263.0,256.0,259.0,251.3787841796875,386182
2021-05-24,263.5,264.0,254.5,258.0,250.408203125,133758
2021-05-25,257.5,261.0,254.0,256.5,248.95233154296875,573619
2021-05-26,261.0,262.0,258.0,260.0,252.349365234375,208032
2021-05-27,259.5,262.5,252.0,255.5,247.9817657470703,573441
2021-05-28,260.0,260.0,254.0,255.0,247.49647521972656,179237
2021-06-01,260.0,260.0,252.0,255.0,247.49647521972656,97125
2021-06-02,260.0,260.0,252.22000122070312,253.5,246.0406036376953,131974
2021-06-03,253.5,253.5,241.40499877929688,244.5,237.30545043945312,440244
2021-06-04,244.5,249.0,242.5,249.0,241.67303466796875,426650
2021-06-07,248.5,251.5,243.0,245.0,237.7907257080078,210904
2021-06-08,247.0,250.5,245.11399841308594,249.5,242.15830993652344,634750
2021-06-09,250.0,251.0,243.0,247.0,239.7318878173828,1210946
2021-06-10,247.5,249.67799377441406,242.5,245.0,237.7907257080078,273004
2021-06-11,243.5,248.5,243.10000610351562,245.0,237.7907257080078,413192
2021-06-14,249.5,252.0,245.5,246.5,239.24658203125,1310158
2021-06-15,248.5,250.0,246.0,249.0,241.67303466796875,443340
2021-06-16,251.0,255.0,245.0,247.0,239.7318878173828,351829
2021-06-17,241.0,248.5,241.0,248.5,241.187744140625,342845
2021-06-18,249.5,252.5,242.5,243.5,236.33486938476562,1023194
2021-06-21,243.0,248.0,239.5,244.5,237.30545043945312,286886
2021-06-22,246.0,248.4530029296875,243.22300720214844,244.0,236.82015991210938,115886
2021-06-23,246.0,248.5,242.0,243.5,236.33486938476562,301442
2021-06-24,245.0,247.22500610351562,240.5,241.0,233.90843200683594,318407
2021-06-25,240.5,243.0,240.0,243.0,235.84959411621094,217845
2021-06-28,245.5,247.5,242.0,246.0,238.7613067626953,150699
2021-06-29,251.5,251.5,243.5,245.0,237.7907257080078,238710
2021-06-30,247.5,250.5,244.0,244.5,237.30545043945312,300580
2021-07-01,250.0,252.5,244.0,247.5,240.21717834472656,353649
2021-07-02,251.5,254.0,247.5,253.0,245.55532836914062,299999
2021-07-05,248.5,255.0,247.5,253.5,246.0406036376953,294604
2021-07-06,252.5,262.5,247.5,259.0,251.3787841796875,517032
2021-07-07,262.5,271.0,257.5,269.0,261.08453369140625,539203
2021-07-08,273.0,273.0,265.0,265.0,257.20220947265625,258443
2021-07-09,264.0,267.0,261.5,264.5,256.7169494628906,224873
2021-07-12,271.0,271.0,263.5,263.5,255.746337890625,186691
2021-07-13,264.5,264.5,257.0,258.0,250.408203125,253393
2021-07-14,259.5,259.65899658203125,252.5,252.5,245.07003784179688,174042
2021-07-15,258.5,258.5,252.5,253.5,246.0406036376953,283614
2021-07-16,253.5,258.0,251.0,256.0,248.46705627441406,229474
2021-07-19,254.5,256.1000061035156,253.25999450683594,254.0,246.52589416503906,220046
2021-07-20,256.0,262.5,251.5,255.0,247.49647521972656,315354
2021-07-21,250.5,259.0,250.5,256.0,248.46705627441406,462797
2021-07-22,258.0,258.0,251.8939971923828,253.5,246.0406036376953,1194253
2021-07-23,254.0,257.5,251.5,257.5,249.92291259765625,251423
2021-07-26,262.5,262.5,252.5,253.5,246.0406036376953,2686468
2021-07-27,256.5,256.5,248.5,251.5,244.09947204589844,1510773
2021-07-28,252.0,260.0,249.0,249.0,241.67303466796875,1909448
2021-07-29,251.0,253.0,246.0,247.5,240.21717834472656,414417
2021-07-30,250.5,254.5,246.0,251.5,244.09947204589844,1599049
2021-08-02,246.0,255.0,243.0,248.0,240.70245361328125,278264
2021-08-03,245.5,250.5,245.5,250.0,242.6436004638672,260750
2021-08-04,248.5,249.5,245.0,246.0,238.7613067626953,279962
