Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,crossover,crossunder,lowest_MACD,MACD_ratio,lowest_Low,MACD_up,state,screen_passed,marker
2021-04-28,2374.0,2379.739990234375,2350.0,2350.0,2350.0,193471,0.0,0.0,0.0,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-04-29,2378.0,2388.0,2352.31494140625,2360.0,2360.0,141539,0.22435897435889274,0.1246438746438293,0.09971509971506344,True,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-04-30,2362.0,2375.300048828125,2336.0,2364.0,2364.0,180318,0.4099176262893707,0.24155934662970688,0.1683582796596638,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-04,2354.0,2390.5,2280.0,2280.0,2280.0,221639,-2.5485207075475955,-0.7035897232135526,-1.844930984334043,False,True,,,,False,"(0, 0, 0, 0)",False,
2021-05-05,2284.0,2312.0,2270.0,2274.0,2274.0,169078,-4.341192879427581,-1.7856944222301006,-2.5554984571974804,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-06,2280.0,2280.0,2232.0,2238.0,2238.0,219893,-6.876613054757854,-3.1656164212455593,-3.710996633512295,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-07,2250.0,2266.0,2240.280029296875,2260.0,2260.0,183475,-7.387518373961939,-4.234067175382898,-3.1534511985790408,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-10,2256.0,2256.0,2172.1240234375,2178.0,2178.0,362306,-11.511218899053347,-5.982903581449401,-5.528315317603946,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-11,2150.0,2150.0,2060.0,2104.0,2104.0,699483,-17.86306522797986,-8.727279859583785,-9.135785368396075,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-12,2108.0,2128.0,2088.0,2096.0,2096.0,312863,-22.521082023944473,-11.817892273517328,-10.703189750427144,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-13,2090.0,2122.75390625,2054.0,2102.0,2102.0,230693,-25.251545771850488,-14.757098899915274,-10.494446871935214,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-14,2132.0,2133.080078125,2108.10009765625,2130.0,2130.0,152102,-25.371775788307787,-17.036686333181812,-8.335089455125974,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-17,2142.0,2154.0,2106.0,2108.0,2108.0,214742,-26.36711434585459,-19.011329068103876,-7.355785277750712,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-18,2116.0,2140.531982421875,2116.0,2136.0,2136.0,167380,-25.14691194706711,-20.29489758423799,-4.85201436282912,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-19,2106.0,2124.0,2074.0,2102.0,2102.0,251965,-25.92346009534731,-21.46166195833819,-4.461798137009119,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-20,2128.0,2152.173095703125,2101.656005859375,2150.0,2150.0,181643,-23.275686202379802,-21.834974624549268,-1.440711577830534,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-21,2176.0,2185.157958984375,2152.0,2156.0,2156.0,260546,-20.59623282404391,-21.581518950041865,0.9852861259979555,True,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-24,2166.0,2188.0,2156.43994140625,2176.0,2176.0,206472,-17.0303636272497,-20.654589814648407,3.6242261873987083,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-25,2228.0,2228.0,2172.0,2190.0,2190.0,304473,-13.184732047051057,-19.138773039160135,5.9540409921090784,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-26,2198.0,2218.0,2196.0,2210.0,2210.0,216379,-8.757931568575259,-17.038388965377177,8.280457396801918,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-27,2210.0,2220.0,2199.10302734375,2210.0,2210.0,175676,-5.232697389633358,-14.655270259798876,9.422572870165517,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-28,2228.0,2228.0,2206.0,2210.0,2210.0,128260,-2.441073993657483,-12.194272044875982,9.753198051218499,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-06-01,2204.0,2250.0,2204.0,2206.0,2206.0,129697,-0.5188506096910714,-9.845322004161241,9.32647139447017,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
