Date,Open,High,Low,Close,Adj Close,Volume
2021-06-21,151.1999969482422,155.0,150.0,152.6999969482422,152.6999969482422,21676
2021-06-22,150.39999389648438,154.0,148.79800415039062,150.6999969482422,150.6999969482422,21853
2021-06-23,154.8000030517578,154.8000030517578,147.57000732421875,149.0,149.0,25511
2021-06-24,150.0,156.8000030517578,150.0,153.39999389648438,153.39999389648438,34795
2021-06-25,152.8000030517578,157.0,149.63999938964844,152.89999389648438,152.89999389648438,31035
2021-06-28,150.8000030517578,154.0,150.0,150.0,150.0,19167
2021-06-29,150.0,158.0,150.0,154.0,154.0,64278
2021-06-30,154.0,156.8000030517578,151.5,154.0,154.0,23906
2021-07-01,154.0,158.0,154.0,158.0,158.0,17789
2021-07-02,156.5,156.52000427246094,154.32000732421875,157.10000610351562,157.10000610351562,3801
2021-07-05,156.0,160.9499969482422,154.38999938964844,156.39999389648438,156.39999389648438,19818
2021-07-06,161.0,163.0,157.6280059814453,160.10000610351562,160.10000610351562,37948
2021-07-07,157.0,161.0,155.88999938964844,157.0,157.0,20499
2021-07-08,156.0,160.8000030517578,156.0,157.0,157.0,6723
2021-07-09,158.0,159.0,156.1999969482422,158.1999969482422,158.1999969482422,18616
2021-07-12,156.60000610351562,162.8000030517578,156.60000610351562,158.0,158.0,32137
2021-07-13,158.0,162.8000030517578,156.0,157.3000030517578,157.3000030517578,482922
2021-07-14,158.0,160.0,156.0,158.5,158.5,185552
2021-07-15,158.0,162.8000030517578,155.38999938964844,158.0,158.0,52720
2021-07-16,158.0,160.8000030517578,157.0,160.60000610351562,160.60000610351562,67226
2021-07-19,158.1999969482422,162.8000030517578,156.4199981689453,159.5,159.5,116232
2021-07-20,160.1999969482422,162.8000030517578,159.0,160.89999389648438,160.89999389648438,14229
2021-07-21,161.60000610351562,161.60000610351562,157.27999877929688,160.0,160.0,33496
2021-07-22,163.0,172.0,163.0,170.1999969482422,170.1999969482422,188817
2021-07-23,173.0,174.5800018310547,169.0,169.0,169.0,47948
2021-07-26,169.1999969482422,174.52999877929688,169.0,172.1999969482422,172.1999969482422,20822
2021-07-27,171.0,174.50999450683594,169.0,172.1999969482422,172.1999969482422,38936
2021-07-28,170.0,174.25999450683594,169.0,172.10000610351562,172.10000610351562,6289
2021-07-29,169.0,174.22000122070312,169.0,169.0,169.0,18049
2021-07-30,170.0,174.8000030517578,168.0,170.89999389648438,170.89999389648438,19170
2021-08-02,170.0,174.0800018310547,166.0,167.3000030517578,167.3000030517578,43819
2021-08-03,166.0,170.8000030517578,164.0,165.89999389648438,165.89999389648438,31638
2021-08-04,163.39999389648438,172.8000030517578,163.39999389648438,163.39999389648438,163.39999389648438,38634
2021-08-05,163.39999389648438,165.60000610351562,158.0,158.0,158.0,23909
2021-08-06,160.8000030517578,166.8000030517578,160.0,160.0,160.0,7309
2021-08-09,162.0,165.8000030517578,160.47999572753906,162.0,162.0,65333
2021-08-10,161.0,165.8000030517578,160.1999969482422,161.8000030517578,161.8000030517578,15486
2021-08-11,165.0,165.0,160.0,162.10000610351562,162.10000610351562,1477
2021-08-12,160.60000610351562,164.75999450683594,160.0,160.39999389648438,160.39999389648438,7906
2021-08-13,161.0,165.0,160.60000610351562,160.8000030517578,160.8000030517578,1213
2021-08-16,160.1999969482422,168.8000030517578,159.39999389648438,159.39999389648438,159.39999389648438,23204
2021-08-17,160.8000030517578,160.8000030517578,157.0,157.0,157.0,33729
2021-08-18,156.60000610351562,160.39999389648438,156.5399932861328,157.0,157.0,17501
2021-08-19,156.39999389648438,159.60000610351562,155.1999969482422,156.60000610351562,156.60000610351562,7267
2021-08-20,155.1999969482422,156.8000030517578,153.0,153.0,153.0,28063
2021-08-23,153.0,154.0,152.0,152.0,152.0,10364
2021-08-24,153.0,160.60000610351562,150.0,154.0,154.0,23513
2021-08-25,150.8000030517578,157.8000030517578,145.0,145.0,145.0,210143
2021-08-26,147.1999969482422,154.8000030517578,145.0,146.39999389648438,146.39999389648438,20471
2021-08-27,145.0,151.4600067138672,145.0,145.0,145.0,17129
2021-08-31,147.0,149.8000030517578,142.0,148.1999969482422,148.1999969482422,26271
2021-09-01,145.0,150.0,144.0,144.1999969482422,144.1999969482422,58952
2021-09-02,143.39999389648438,151.8000030517578,143.0,143.0,143.0,26343
2021-09-03,143.39999389648438,151.8000030517578,143.0,143.39999389648438,143.39999389648438,25699
2021-09-06,145.0,151.3699951171875,143.0,145.0,145.0,6807
2021-09-07,143.8000030517578,151.8000030517578,143.0,143.0,143.0,15846
2021-09-08,145.1999969482422,151.8000030517578,142.74000549316406,145.10000610351562,145.10000610351562,57035
2021-09-09,147.0,147.8000030517578,143.0,145.0,145.0,8800
2021-09-10,145.0,146.8000030517578,143.1999969482422,143.1999969482422,143.1999969482422,20307
2021-09-13,142.9600067138672,152.33999633789062,142.9600067138672,143.0,143.0,30747
2021-09-14,143.8000030517578,150.8000030517578,143.14999389648438,143.1999969482422,143.1999969482422,57444
2021-09-15,143.1999969482422,150.60000610351562,143.1999969482422,145.89999389648438,145.89999389648438,39594
2021-09-16,144.60000610351562,150.0,144.60000610351562,145.39999389648438,145.39999389648438,22197
2021-09-17,144.1999969482422,151.60000610351562,144.1999969482422,145.0,145.0,29799
2021-09-20,148.60000610351562,152.8000030517578,144.97000122070312,147.0,147.0,13648
2021-09-21,148.0,150.42999267578125,143.72999572753906,147.0,147.0,44226
2021-09-22,144.60000610351562,148.0,140.03799438476562,143.1999969482422,143.1999969482422,42599
2021-09-23,146.8000030517578,148.39999389648438,142.3800048828125,147.0,147.0,14807
2021-09-24,149.8000030517578,149.8000030517578,141.4600067138672,144.3000030517578,144.3000030517578,8152
2021-09-27,142.39999389648438,147.60000610351562,142.0,142.0,142.0,11176
2021-09-28,141.60000610351562,149.60000610351562,134.08999633789062,140.0,140.0,38222
2021-09-29,136.1999969482422,142.8000030517578,130.60000610351562,133.0,133.0,77523
2021-09-30,134.0,137.8000030517578,131.85000610351562,132.8000030517578,132.8000030517578,58066
2021-10-01,134.0,135.08999633789062,132.6999969482422,133.60000610351562,133.60000610351562,12448
2021-10-04,132.8000030517578,139.60000610351562,131.0800018310547,134.0,134.0,24707
2021-10-05,135.0,140.8000030517578,132.36000061035156,135.0,135.0,28737
2021-10-06,141.39999389648438,141.39999389648438,134.55999755859375,138.0,138.0,18697
2021-10-07,134.89999389648438,142.60000610351562,134.89999389648438,138.6999969482422,138.6999969482422,869
2021-10-08,135.0,142.8000030517578,134.89999389648438,138.6999969482422,138.6999969482422,20634
2021-10-11,132.3800048828125,136.8000030517578,132.3800048828125,135.5,135.5,15735
2021-10-12,134.0,135.8000030517578,132.1999969482422,134.1999969482422,134.1999969482422,38635
2021-10-13,132.1199951171875,134.60000610351562,132.1199951171875,133.8000030517578,133.8000030517578,3647
2021-10-14,133.0,135.8000030517578,132.19000244140625,133.0,133.0,11664
2021-10-15,133.0,137.8000030517578,131.10000610351562,132.0,132.0,19330
2021-10-18,131.0,135.0,131.0,133.10000610351562,133.10000610351562,6532
2021-10-19,133.0,138.35000610351562,132.10000610351562,133.0,133.0,16132
2021-10-20,132.0,137.8000030517578,132.0,133.0,133.0,365285
2021-10-21,135.0,140.8000030517578,133.60000610351562,135.0,135.0,1368843
2021-10-22,137.0,140.0,136.75,140.0,140.0,44246
2021-10-25,142.0,148.0,140.35000610351562,142.0,142.0,98098
2021-10-26,143.0,147.8000030517578,140.1999969482422,145.0,145.0,38638
2021-10-27,145.0,147.60000610351562,142.8800048828125,146.0,146.0,106930
2021-10-28,146.0,150.0,146.0,148.1999969482422,148.1999969482422,41918
2021-10-29,150.39999389648438,150.39999389648438,146.75399780273438,147.6999969482422,147.6999969482422,36308
2021-11-01,147.0,150.39999389648438,145.52200317382812,148.0,148.0,24443
2021-11-02,148.0,149.8000030517578,145.1999969482422,145.39999389648438,145.39999389648438,14502
2021-11-03,147.0,150.39999389648438,145.1999969482422,147.60000610351562,147.60000610351562,10554
2021-11-04,146.0,149.60000610351562,146.0,148.60000610351562,148.60000610351562,19893
2021-11-05,148.8000030517578,149.60000610351562,144.92799377441406,146.1999969482422,146.1999969482422,271973
2021-11-08,146.0,149.39999389648438,144.08999633789062,144.39999389648438,144.39999389648438,30248
2021-11-09,144.0,150.8000030517578,139.8000030517578,143.60000610351562,143.60000610351562,23373
2021-11-10,146.8000030517578,146.8000030517578,140.0,143.3000030517578,143.3000030517578,13242
2021-11-11,142.0,146.8000030517578,141.0,142.0,142.0,48996
2021-11-12,143.0,147.60000610351562,140.8000030517578,143.0,143.0,9128
2021-11-15,142.1999969482422,148.8000030517578,140.0,142.8000030517578,142.8000030517578,28376
2021-11-16,142.1999969482422,149.8000030517578,141.33999633789062,142.0,142.0,22262
2021-11-17,141.39999389648438,149.39999389648438,141.10000610351562,143.0,143.0,44161
2021-11-18,149.39999389648438,149.39999389648438,141.39999389648438,145.5,145.5,3262
2021-11-19,144.89999389648438,149.1999969482422,141.1300048828125,145.3000030517578,145.3000030517578,2719
2021-11-22,141.39999389648438,149.39999389648438,139.06399536132812,140.0,140.0,27654
2021-11-23,147.0,147.0,139.60000610351562,142.1999969482422,142.1999969482422,801
