Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,651.0,655.0,643.0,655.0,648.19189453125,57002
2021-05-25,651.0,656.0,647.0,648.0,641.2646484375,73869
2021-05-26,650.0,663.0,650.0,657.0,650.171142578125,73708
2021-05-27,657.0,657.0,647.0,650.0,643.243896484375,50335
2021-05-28,650.0,650.0,640.0,649.0,642.2542724609375,80658
2021-06-01,650.0,662.0,643.0,643.0,636.316650390625,116853
2021-06-02,640.0,645.0,636.0,637.0,630.3790283203125,59634
2021-06-03,641.0,647.0,636.0,643.0,636.316650390625,60316
2021-06-04,644.0,661.0,644.0,650.0,643.243896484375,115480
2021-06-07,650.0,662.0,644.0,650.0,643.243896484375,52020
2021-06-08,645.0,650.0,639.0,644.0,637.3062744140625,56924
2021-06-09,643.0,645.0,620.0,630.0,623.4517211914062,1764584
2021-06-10,621.0,640.0,620.7630004882812,636.0,633.765380859375,105658
2021-06-11,637.0,650.0,634.5999755859375,648.0,645.7232666015625,31282
2021-06-14,645.0,646.4000244140625,635.0,640.0,637.7513427734375,49666
2021-06-15,645.0,646.0,630.0,630.0,627.7864990234375,91728
2021-06-16,640.0,645.0,627.0,635.0,632.7689208984375,228592
2021-06-17,642.0,642.0,634.0,635.0,632.7689208984375,96707
2021-06-18,629.0,640.0,625.8699951171875,626.0,623.800537109375,774666
2021-06-21,625.0,637.0,616.0,635.0,632.7689208984375,518240
2021-06-22,625.0,634.0,625.0,630.0,627.7864990234375,58255
2021-06-23,632.0,635.0,618.0,620.0,617.8215942382812,223255
2021-06-24,626.0,627.0,616.0,617.0,614.8321533203125,269981
2021-06-25,620.0,626.0,616.0,625.0,622.8040771484375,105016
2021-06-28,623.0,631.0,622.0,626.0,623.800537109375,45948
2021-06-29,630.0,632.280029296875,620.0,620.0,617.8215942382812,74387
2021-06-30,624.0,625.0,615.0,615.0,612.8391723632812,179384
2021-07-01,625.0,634.0,619.0,620.0,617.8215942382812,92443
2021-07-02,631.0,633.0,620.0,632.0,629.7794799804688,158813
2021-07-05,635.0,638.0,625.0280151367188,633.0,630.7759399414062,130607
2021-07-06,638.0,638.0,628.739990234375,630.0,627.7864990234375,295471
2021-07-07,632.0,635.0,627.0,628.0,625.7935180664062,76979
2021-07-08,632.0,632.0,617.0,617.0,614.8321533203125,147993
2021-07-09,620.0,620.0,593.0,611.0,608.853271484375,93544
2021-07-12,627.0,628.0,609.0,620.0,617.8215942382812,238256
2021-07-13,621.0,636.0,616.0,625.0,622.8040771484375,276885
2021-07-14,626.0,636.0,620.0,628.0,625.7935180664062,69685
2021-07-15,630.0,632.0,625.0,631.0,628.782958984375,92809
2021-07-16,629.0,644.0,626.0,640.0,637.7513427734375,108340
2021-07-19,634.0,635.0,615.0,618.0,615.8286743164062,82575
2021-07-20,610.0,626.0,610.0,614.0,611.8427124023438,109264
2021-07-21,621.0,622.0,613.0,616.0,613.835693359375,64264
2021-07-22,628.0,633.0,616.0,620.0,617.8215942382812,159188
2021-07-23,610.0,636.0,610.0,636.0,633.765380859375,735325
2021-07-26,650.0,650.0,615.0,642.0,639.7443237304688,31618
2021-07-27,633.0,639.0,626.0,635.0,632.7689208984375,663658
2021-07-28,644.0,659.0,639.0,647.0,644.7267456054688,96587
2021-07-29,660.0,660.0,640.0,641.0,638.7478637695312,61015
2021-07-30,642.0,649.0,642.0,642.0,639.7443237304688,36740
2021-08-02,648.0,665.0,644.0,665.0,662.6635131835938,81256
