Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,crossover,crossunder,lowest_MACD,MACD_ratio,lowest_Low,MACD_up,state,screen_passed,marker
2021-04-28,441.0,443.0799865722656,436.0,436.6000061035156,427.48590087890625,351219,0.0,0.0,0.0,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-04-29,449.0,449.0,435.3999938964844,439.0,429.8357849121094,478633,0.05384601690832369,0.029914453837957607,0.023931563070366084,True,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-04-30,425.0,445.6000061035156,425.0,444.20001220703125,434.92724609375,1402426,0.22986258065503762,0.11186040745151496,0.11800217320352266,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-04,456.79998779296875,456.79998779296875,440.79998779296875,441.0,431.7940368652344,532313,0.18874979423787863,0.13790694769079803,0.0508428465470806,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-05-05,430.79998779296875,447.6000061035156,430.79998779296875,446.20001220703125,436.885498046875,512407,0.3693565159236414,0.20675796156301465,0.16259855436062673,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-06,450.0,450.0,430.6000061035156,433.0,423.9610595703125,1098814,-0.09345727656085501,0.12538294038710238,-0.21884021694795738,False,True,,,,False,"(0, 0, 0, 0)",False,
2021-05-07,430.0,439.20001220703125,430.0,433.20001220703125,424.1568603515625,713272,-0.37959361127826696,-0.00241315329086518,-0.3771804579874018,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-10,450.0,450.0,421.6809997558594,426.6000061035156,417.69464111328125,1387490,-0.8792484738733037,-0.2131331697186834,-0.6661153041546204,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-11,426.6000061035156,434.79998779296875,415.3999938964844,419.3999938964844,410.6449279785156,830015,-1.56909074411152,-0.5263660963436435,-1.0427246477678764,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-12,420.0,423.6000061035156,414.6000061035156,415.0,406.3367919921875,1349336,-2.2622586523804102,-0.915306797320466,-1.3469518550599442,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-13,408.79998779296875,423.0,408.79998779296875,423.0,414.1697998046875,628155,-2.3052218912780518,-1.2194122779923886,-1.0858096132856632,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-14,423.0,433.3999938964844,421.3999938964844,431.20001220703125,422.1986389160156,753918,-1.8549237483475736,-1.3558934895027102,-0.4990302588448634,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-17,439.20001220703125,439.20001220703125,428.6000061035156,430.79998779296875,421.80694580078125,809136,-1.5189607716023943,-1.3904041918482275,-0.1285565797541668,False,False,,,,True,"(0, 0, 0, 0)",False,
