Date,Open,High,Low,Close,Adj Close,Volume
2021-05-24,130.05499267578125,130.05499267578125,130.05499267578125,130.0,122.8658218383789,1750
2021-05-25,138.5,138.5,130.0,134.0,126.64630126953125,3994
2021-05-26,129.0,137.64999389648438,129.0,133.5,126.17373657226562,3037
2021-05-27,136.0500030517578,136.0500030517578,136.0500030517578,132.5,126.89199829101562,1350
2021-05-28,132.25,132.25,132.25,132.25,126.65258026123047,0
2021-06-01,131.10000610351562,131.10000610351562,131.10000610351562,132.5,126.89199829101562,448
2021-06-02,129.0,136.5,125.0,130.5,124.97664642333984,34842
2021-06-03,129.0,129.0,125.0,128.5,123.0613021850586,266
2021-06-04,126.5,132.5,124.0,125.0,119.70944213867188,714
2021-06-07,132.5,132.5,125.0999984741211,129.75,124.25839233398438,6776
2021-06-08,129.5,131.0,129.5,129.75,124.25839233398438,1252
2021-06-09,129.0,132.5,129.0,131.0,125.45548248291016,15080
2021-06-10,130.0,132.5,126.0,129.25,123.77955627441406,4779
2021-06-11,121.57499694824219,130.0,121.57499694824219,126.75,121.38536834716797,13120
2021-06-14,127.0,127.0,127.0,126.75,121.38536834716797,5
2021-06-15,128.0,130.0,123.0,128.0,122.58245849609375,33973
2021-06-16,129.0,130.0,125.05500030517578,129.0,123.5401382446289,54894
2021-06-17,130.0,137.0,129.7030029296875,131.5,125.93431854248047,5112
2021-06-18,137.0,137.0,126.5,130.0,124.49781799316406,33506
2021-06-21,134.0,137.0,125.5,134.0,128.32850646972656,14183
2021-06-22,135.0,135.0,133.39999389648438,134.0,128.32850646972656,42690
2021-06-23,136.0,136.0,134.0,136.0,130.24388122558594,36851
2021-06-24,134.6999969482422,140.89500427246094,134.6999969482422,136.0,130.24388122558594,3630
2021-06-25,143.0,150.0,131.5,145.0,138.86293029785156,45243
2021-06-28,150.0,150.0,140.0,144.75,138.62353515625,22402
2021-06-29,140.0,149.5,140.0,144.75,138.62353515625,18220
2021-06-30,138.5,138.5,138.5,144.0,137.9052734375,68
2021-07-01,145.0,145.0,138.0,144.0,137.9052734375,3367
2021-07-02,138.5,141.5,138.0,143.75,137.66586303710938,20040
2021-07-05,148.9250030517578,148.9250030517578,141.5500030517578,144.25,138.1446990966797,10331
2021-07-06,148.5,148.5,148.5,144.0,137.9052734375,5093
2021-07-07,148.64999389648438,148.64999389648438,148.64999389648438,145.25,139.1023712158203,532
2021-07-08,144.0,144.0,144.0,144.0,137.9052734375,49223
2021-07-09,144.0,144.0,144.0,144.0,137.9052734375,37839
2021-07-12,150.0,150.0,138.0,144.0,137.9052734375,148078
2021-07-13,142.0,146.5,142.0,142.0,135.98992919921875,11550
2021-07-14,138.0,146.5500030517578,138.0,138.0,132.1592254638672,9846
2021-07-15,138.0,143.0,128.0,134.5,128.80735778808594,27464
2021-07-16,136.0,140.0,133.8000030517578,140.0,134.07456970214844,10231
2021-07-19,134.5,138.14999389648438,134.47500610351562,135.5,129.76504516601562,29012
2021-07-20,135.0,135.0,128.0,134.0,128.32850646972656,3559
2021-07-21,134.89999389648438,134.89999389648438,134.89999389648438,134.0,128.32850646972656,1670
2021-07-22,135.0,138.0,132.0,135.5,129.76504516601562,17334
2021-07-23,139.0,139.0,135.5,135.5,129.76504516601562,11958
2021-07-26,139.5,139.5,136.25,136.0,130.24388122558594,1300
2021-07-27,139.5,140.0,135.0,135.0,129.28619384765625,12695
2021-07-28,135.0,143.10000610351562,135.0,139.5,133.59573364257812,8575
2021-07-29,139.5,139.5,139.5,139.5,133.59573364257812,0
2021-07-30,139.5,139.5,138.5,139.5,133.59573364257812,112925
2021-08-02,138.5,147.0,135.5,143.5,137.4264373779297,33205
2021-08-03,140.0,140.75,140.0,142.5,136.46876525878906,27364
2021-08-04,140.5,143.83999633789062,140.0,142.5,136.46876525878906,5155
2021-08-05,138.97500610351562,138.97500610351562,138.0,141.5,135.51109313964844,2319
2021-08-06,138.5,143.60000610351562,138.0,138.0,132.1592254638672,2257
2021-08-09,138.0,143.5399932861328,136.0,139.75,133.8351593017578,33042
2021-08-10,138.0,140.98500061035156,138.0,141.5,135.51109313964844,22287
2021-08-11,138.0,144.5,135.0,135.0,129.28619384765625,3399
2021-08-12,138.0,144.5,136.0,141.25,135.2716522216797,15853
2021-08-13,138.94500732421875,144.5,138.0,140.0,134.07456970214844,23406
2021-08-16,135.0,139.4949951171875,130.8520050048828,133.0,127.37083435058594,46135
2021-08-17,130.0,137.0,130.0,133.5,127.84967041015625,9033
2021-08-18,135.16099548339844,136.5050048828125,135.16099548339844,135.0,129.28619384765625,25786
2021-08-19,133.0,134.39999389648438,132.60000610351562,135.0,129.28619384765625,8383
2021-08-20,131.5,136.5,131.5,131.5,125.93431854248047,8650
2021-08-23,134.5,136.5,130.3249969482422,135.25,129.52560424804688,9366
2021-08-24,135.0,136.0,133.5,136.0,130.24388122558594,12305
2021-08-25,135.9239959716797,136.1750030517578,132.27499389648438,133.5,127.84967041015625,28920
2021-08-26,136.5,137.0,133.5,137.75,131.9197998046875,9171
2021-08-27,138.5,139.0,134.0,136.75,130.96212768554688,5698
2021-08-31,134.77499389648438,134.8730010986328,134.77499389648438,135.75,130.0044403076172,15281
