Date,Open,High,Low,Close,Adj Close,Volume,macd,signal,macd_diff,crossover,crossunder,lowest_MACD,MACD_ratio,lowest_Low,MACD_up,state,screen_passed,marker
2021-04-28,1270.0,1305.5999755859375,1268.0,1268.0,1213.2999267578125,297218,0.0,0.0,0.0,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-04-29,1270.0,1278.0,1240.39404296875,1274.0,1219.0411376953125,93835,0.13461538461547207,0.07478632478637337,0.059829059829098696,True,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-04-30,1266.0,1304.0,1262.0,1300.0,1243.9195556640625,79394,0.9777851636263222,0.4448678161142212,0.532917347512101,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-04,1300.0,1310.0,1278.0,1282.0,1226.696044921875,82125,0.6874291322694717,0.5270362836464876,0.16039284862298409,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-05-05,1280.0,1292.0,1262.0,1268.0,1213.2999267578125,62462,-0.04191032565381647,0.3577875302849026,-0.3996978559387191,False,True,,,,False,"(0, 0, 0, 0)",False,
2021-05-06,1266.0,1300.0,1257.60595703125,1288.0,1232.437255859375,43485,0.37565723513375815,0.3626312138353124,0.013026021298445767,True,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-07,1290.0,1308.0,1286.0,1304.0,1247.7470703125,62184,1.3618037767244004,0.6154951340041143,0.7463086427202862,False,False,,0.0,,True,"(0, 0, 0, 0)",False,
2021-05-10,1306.0,1324.0,1266.0,1278.0,1222.86865234375,242962,0.764594288991475,0.651326464757808,0.11326782423366699,False,False,,0.0,,False,"(0, 0, 0, 0)",False,
2021-05-11,1280.0,1280.3599853515625,1246.949951171875,1254.0,1199.904052734375,49373,-0.8513230406920229,0.30420697431625954,-1.1555300150082823,False,True,,,,False,"(0, 0, 0, 0)",False,
2021-05-12,1278.0,1281.6400146484375,1233.68994140625,1262.0,1207.5589599609375,65445,-1.5731509033282691,-0.11643017075135101,-1.456720732576918,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-13,1240.0,1254.0,1238.0,1254.0,1199.904052734375,26327,-2.4988975941839726,-0.637700429731849,-1.8611971644521237,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-14,1272.0,1282.0,1251.3260498046875,1256.0,1201.8177490234375,36425,-3.0337497534533213,-1.1522713380385479,-1.8814784154147735,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-17,1266.0,1280.0,1248.0,1268.0,1213.2999267578125,42517,-2.7123086278036226,-1.482429428991942,-1.2298791988116806,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-18,1276.0,1278.0,1252.0,1260.0,1205.6451416015625,26905,-2.9001278031998936,-1.7790129866433273,-1.1211148165565663,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-19,1248.0,1260.0,1231.719970703125,1240.0,1186.5079345703125,42330,-4.191601087525214,-2.2791267972177174,-1.9124742903074967,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-20,1242.0,1256.0,1212.0,1226.0,1173.11181640625,48580,-5.967974553099339,-3.0382641657055722,-2.9297103873937664,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-21,1200.0,1248.0,1192.696044921875,1224.0,1171.1981201171875,56670,-7.37241397246612,-3.9250630629741377,-3.4473509094919823,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-24,1216.0,1230.0,1204.0,1220.0,1167.37060546875,36636,-8.60968161604842,-4.879174517554262,-3.730507098494158,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-25,1226.0,1226.0,1186.0,1186.0,1134.83740234375,235262,-11.636871731029487,-6.250476504626883,-5.386395226402604,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-26,1198.0,1200.0,1183.071044921875,1200.0,1148.2335205078125,77759,-12.917064098023275,-7.599345423136617,-5.317718674886658,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-05-27,1194.0,1202.0,1180.0,1190.0,1138.664794921875,148832,-14.412951852424385,-8.974752601098674,-5.438199251325711,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-05-28,1210.0,1210.0,1154.0,1184.0,1132.9237060546875,83364,-15.801806161863851,-10.350313158677125,-5.451493003186727,False,False,,,,False,"(0, 0, 0, 0)",False,
2021-06-01,1216.0,1228.0,1172.760009765625,1224.0,1171.1981201171875,68921,-13.974076717845719,-11.079369459308626,-2.8947072585370925,False,False,,,,True,"(0, 0, 0, 0)",False,
2021-06-02,1254.0,1254.0,1212.343994140625,1222.0,1169.2843017578125,44809,-12.527074421364887,-11.37028425801466,-1.1567901633502267,False,False,,,,True,"(0, 0, 0, 0)",False,
